""
"";"janeiro / 2019";"fevereiro / 2019";"março / 2019";"abril / 2019";"maio / 2019";"junho / 2019";"julho / 2019";"agosto / 2019";"setembro / 2019";"outubro / 2019";"novembro / 2019";"dezembro / 2019";"janeiro / 2020";"fevereiro / 2020";"março / 2020";"abril / 2020";"maio / 2020";"junho / 2020";"julho / 2020";"agosto / 2020";"setembro / 2020";"outubro / 2020";"novembro / 2020";"dezembro / 2020";"janeiro / 2021";"fevereiro / 2021";"março / 2021";"abril / 2021";"maio / 2021";"junho / 2021";"julho / 2021";"agosto / 2021";"setembro / 2021";"outubro / 2021";"novembro / 2021";"dezembro / 2021";"janeiro / 2022";"fevereiro / 2022";"março / 2022";"abril / 2022";"maio / 2022";"junho / 2022";"julho / 2022";"agosto / 2022";"setembro / 2022";"outubro / 2022";"novembro / 2022";"dezembro / 2022";"janeiro / 2023";"fevereiro / 2023";"março / 2023";"abril / 2023";"maio / 2023";"junho / 2023";"julho / 2023";"agosto / 2023";"setembro / 2023";"outubro / 2023";"novembro / 2023";"dezembro / 2023";"janeiro / 2024";"fevereiro / 2024";"março / 2024";"abril / 2024";"maio / 2024";"junho / 2024";"julho / 2024";"agosto / 2024";"setembro / 2024";"outubro / 2024";"novembro / 2024";"dezembro / 2024";"janeiro / 2025";"fevereiro / 2025";"março / 2025";"abril / 2025";"maio / 2025";"junho / 2025";"julho / 2025";"agosto / 2025";"setembro / 2025";"outubro / 2025";"novembro / 2025";"dezembro / 2025";"Total do Período"
"Bonificação";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"4,48";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"502,30";"48,10";"0,00";"524,16";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"230,19";"0,00";"0,00";"0,00";"0,00";"0,00";"663,32";"0,00";"0,00";"0,00";"0,00";"0,00";"190,00";"320,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"3.699,00";"5.040,00";"2.409,59";"0,00";"13.631,14"
"Pagamento Profissional";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"108.444,59";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"108.444,59"
"Vale/Adiantamento Profissional";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"320,00";"300,00";"900,00";"550,00";"530,00";"200,00";"1.365,87";"800,00";"1.400,00";"1.000,00";"852,96";"1.310,00";"881,00";"1.426,98";"1.550,00";"1.450,00";"950,00";"2.950,00";"2.434,90";"2.230,00";"3.450,00";"3.939,00";"4.650,00";"3.350,00";"3.017,43";"5.152,30";"5.448,10";"4.350,00";"4.240,99";"4.800,00";"3.600,00";"5.100,00";"4.650,00";"4.500,00";"6.150,00";"2.815,10";"4.015,10";"3.900,00";"3.300,00";"1.500,00";"4.200,00";"4.200,00";"4.200,00";"3.150,00";"2.917,13";"5.767,13";"3.750,00";"1.650,00";"2.850,00";"3.450,00";"3.000,00";"4.050,00";"3.750,00";"3.600,00";"4.732,99";"3.616,60";"4.000,00";"5.398,59";"0,00";"173.612,17"
""
"Impostos";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
""
"Outros";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
""
"Total de Despesas";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"320,00";"300,00";"900,00";"550,00";"530,00";"200,00";"1.365,87";"800,00";"1.400,00";"1.000,00";"852,96";"1.310,00";"881,00";"1.426,98";"1.550,00";"1.450,00";"954,48";"2.950,00";"2.434,90";"2.230,00";"3.450,00";"3.939,00";"4.650,00";"3.350,00";"3.519,73";"20.200,40";"5.448,10";"6.617,63";"4.240,99";"113.244,59";"129.492,22";"5.100,00";"4.650,00";"4.500,00";"6.150,00";"3.045,29";"4.015,10";"3.900,00";"3.300,00";"1.500,00";"4.200,00";"4.863,32";"4.200,00";"3.150,00";"2.917,13";"5.767,13";"3.750,00";"1.840,00";"3.170,00";"3.450,00";"3.000,00";"4.050,00";"3.750,00";"3.600,00";"4.732,99";"7.315,60";"9.040,00";"7.808,18";"0,00";"438.323,59"
""
"Resultado do Período";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"10.234,00";"40.020,72";"6.090,55";"26.328,04";"50.398,48";"59.125,14";"71.565,80";"61.688,99";"69.630,30";"82.358,92";"79.516,87";"108.709,30";"60.846,27";"65.034,42";"76.757,46";"89.503,18";"85.952,13";"81.183,26";"89.598,23";"84.547,54";"95.850,14";"93.331,54";"83.070,33";"103.441,88";"61.994,00";"67.830,53";"74.624,85";"85.658,67";"93.208,76";"91.051,33";"-5.773,49";"-29.878,41";"91.975,62";"108.055,77";"110.184,85";"154.726,56";"98.173,33";"80.633,07";"110.159,50";"105.420,94";"70.460,47";"123.290,49";"121.269,29";"123.116,99";"126.884,76";"116.304,40";"130.062,09";"157.223,01";"97.204,17";"100.149,41";"108.189,73";"111.582,09";"122.352,15";"122.199,99";"140.195,24";"136.867,29";"119.884,36";"120.935,07";"110.863,80";"0,00";"5.231.864,17"
