""
"";"janeiro / 2019";"fevereiro / 2019";"março / 2019";"abril / 2019";"maio / 2019";"junho / 2019";"julho / 2019";"agosto / 2019";"setembro / 2019";"outubro / 2019";"novembro / 2019";"dezembro / 2019";"janeiro / 2020";"fevereiro / 2020";"março / 2020";"abril / 2020";"maio / 2020";"junho / 2020";"julho / 2020";"agosto / 2020";"setembro / 2020";"outubro / 2020";"novembro / 2020";"dezembro / 2020";"janeiro / 2021";"fevereiro / 2021";"março / 2021";"abril / 2021";"maio / 2021";"junho / 2021";"julho / 2021";"agosto / 2021";"setembro / 2021";"outubro / 2021";"novembro / 2021";"dezembro / 2021";"janeiro / 2022";"fevereiro / 2022";"março / 2022";"abril / 2022";"maio / 2022";"junho / 2022";"julho / 2022";"agosto / 2022";"setembro / 2022";"outubro / 2022";"novembro / 2022";"dezembro / 2022";"janeiro / 2023";"fevereiro / 2023";"março / 2023";"abril / 2023";"maio / 2023";"junho / 2023";"julho / 2023";"agosto / 2023";"setembro / 2023";"outubro / 2023";"novembro / 2023";"dezembro / 2023";"janeiro / 2024";"fevereiro / 2024";"março / 2024";"abril / 2024";"maio / 2024";"junho / 2024";"julho / 2024";"agosto / 2024";"setembro / 2024";"outubro / 2024";"novembro / 2024";"dezembro / 2024";"janeiro / 2025";"fevereiro / 2025";"março / 2025";"abril / 2025";"maio / 2025";"junho / 2025";"julho / 2025";"agosto / 2025";"setembro / 2025";"outubro / 2025";"novembro / 2025";"dezembro / 2025";"Total do Período"
"RECEITAS"
"Materiais de Escritório e Papelaria";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"93,80";"97,50";"0,00";"4,90";"0,00";"0,00";"0,00";"4,50";"191,90";"4,00";"0,00";"29,00";"4,00";"56,00";"153,00";"18,50";"16,00";"4,00";"0,00";"677,10"
"Royalties - bLOw Franquias";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"1.286,67";"1.766,80";"2.112,96";"1.307,15";"1.764,75";"2.287,16";"2.841,58";"3.040,73";"3.351,65";"3.350,08";"3.899,50";"4.403,40";"4.225,38";"4.769,08";"5.444,09";"3.602,20";"4.096,75";"4.636,97";"4.416,45";"5.194,57";"5.511,48";"5.311,81";"5.317,90";"5.480,74";"4.899,55";"5.303,02";"6.126,43";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"105.748,85"
"Segurança (Inativa)";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"241,69";"0,00";"483,38";"0,00";"553,38";"241,69";"239,02";"0,00";"0,00";"506,31";"253,15";"253,15";"253,15";"0,00";"506,30";"0,00";"506,30";"253,15";"250,38";"0,00";"0,00";"480,90";"240,45";"0,00";"480,89";"0,00";"240,44";"480,88";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"6.464,61"
"Seguro de Imóveis";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"240,44";"0,00";"480,88";"0,00";"0,00";"227,72";"0,00";"455,44";"227,72";"0,00";"148,99";"148,99";"148,99";"148,99";"148,99";"148,99";"148,99";"148,99";"148,99";"148,99";"3.122,10"
"Sistemas Operacionais";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"636,80";"636,80";"0,00";"1.491,80";"0,00";"438,00";"438,00";"438,00";"477,90";"477,90";"535,48";"485,93";"684,93";"485,93";"686,68";"955,13";"535,48";"1.041,64";"818,20";"555,38";"855,77";"1.448,48";"784,38";"1.527,48";"396,72";"985,47";"963,83";"981,50";"2.120,64";"1.086,12";"64,80";"1.927,14";"689,90";"1.356,67";"1.500,47";"1.259,31";"1.211,99";"2.294,84";"33.275,49"
"Telefone / celular";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"109,86";"54,93";"54,93";"54,93";"54,93";"54,93";"54,93";"54,93";"0,00";"240,66";"0,01";"4,11";"0,00";"129,80";"0,00";"99,37";"43,47";"40,38";"0,00";"1.052,17"
"Uso e Consumo";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"71,55";"0,00";"0,00";"0,00";"0,00";"170,00";"483,94";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"725,49"
""
"Despesas Variáveis";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"11336,82";"12338,32";"9997,36";"5731,05";"4331,87";"4395,79";"5710,29";"9489,69";"8552,94";"11321,02";"13122,64";"9840,01";"9539,32";"13995,63";"7624,35";"11697,82";"12429,23";"6555,99";"10652,05";"5817,20";"11507,33";"16625,44";"11767,83";"11161,85";"8587,43";"13300,23";"15752,41";"12190,74";"10186,79";"12601,74";"19129,57";"19202,90";"19110,03";"23570,54";"21320,18";"22034,18";"25179,00";"24251,28";"24395,69";"23009,43";"23808,26";"22475,16";"22549,75";"26316,97";"25177,31";"28084,29";"31075,02";"29407,85";"29557,80";"35200,26";"43151,29";"27541,45";"873709,39"
"Água e Saneamento";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"50,50";"114,91";"402,83";"705,17";"429,58";"299,55";"443,98";"516,07";"694,50";"617,02";"628,20";"668,69";"889,43";"765,31";"765,31";"858,40";"801,61";"751,46";"850,91";"917,21";"917,21";"950,36";"1.149,26";"1.215,56";"1.215,56";"1.315,01";"1.116,11";"1.111,45";"919,74";"817,12";"851,65";"955,24";"2.255,78";"0,00";"1.196,95";"1.196,95";"1.127,89";"1.024,30";"851,65";"1.127,89";"922,76";"835,42";"946,00";"1.093,44";"1.240,88";"1.314,60";"1.425,18";"1.425,18";"1.388,32";"1.462,04";"2.850,36";"48.390,50"
"Capital Giro / Empréstimos";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"1.220,34";"1.231,31";"1.240,72";"1.251,97";"1.262,34";"1.272,79";"1.284,33";"1.295,16";"1.303,29";"1.317,81";"1.329,25";"1.343,05";"1.343,05";"1.371,13";"1.384,23";"1.400,93";"1.417,09";"1.434,38";"1.442,46";"1.468,78";"1.468,78";"0,00";"28.083,19"
"Compra de Produto";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"11.336,82";"11.956,23";"4.622,25";"1.065,21";"1.515,50";"648,95";"2.059,49";"5.203,17";"2.404,41";"4.214,04";"5.213,85";"4.741,70";"4.512,80";"6.572,83";"1.508,68";"6.666,48";"7.735,60";"1.389,21";"7.064,15";"1.476,58";"5.587,17";"7.773,97";"6.569,90";"5.649,61";"3.556,09";"6.538,07";"7.788,51";"6.553,26";"3.534,00";"1.613,92";"7.040,23";"4.478,61";"4.755,25";"4.215,94";"3.804,78";"1.902,67";"9.137,62";"7.045,59";"5.088,24";"4.078,32";"1.470,97";"5.337,18";"2.184,95";"6.157,17";"1.263,77";"1.446,20";"9.655,20";"4.815,34";"1.492,11";"8.838,05";"3.484,32";"3.708,87";"248.473,83"
"Confraternizações";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"332,81";"0,00";"0,00";"112,00";"52,56";"221,80";"32,90";"45,80";"19,90";"45,69";"809,70";"377,13";"0,00";"470,84";"16,90";"0,00";"204,80";"91,04";"294,64";"223,05";"97,71";"120,44";"206,99";"664,83";"255,00";"283,07";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"4.979,60"
"Descartáveis";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"806,30";"16,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"51,72";"30,00";"139,35";"327,25";"31,75";"66,97";"0,00";"0,00";"0,00";"248,32";"0,00";"0,00";"122,08";"10,50";"0,00";"0,00";"0,00";"814,50";"80,00";"73,48";"0,00";"0,00";"0,00";"170,53";"0,00";"0,00";"113,90";"167,72";"4,50";"0,00";"78,00";"0,00";"16,95";"151,90";"0,00";"79,80";"54,70";"521,31";"0,00";"0,00";"77,29";"4.254,82"
"Limpeza";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"53,00";"405,50";"0,00";"327,59";"611,73";"0,00";"0,00";"41,98";"211,29";"592,40";"0,00";"0,00";"18,90";"0,00";"118,80";"13,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"368,99";"0,00";"0,00";"0,00";"71,82";"39,72";"38,39";"344,61";"33,19";"0,00";"0,00";"0,00";"745,15";"171,49";"26,49";"0,00";"203,90";"0,00";"0,00";"0,00";"4.437,94"
"Locação Geral / Aluguéis Maquinário";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"180,00";"180,00";"180,00";"180,00";"180,00";"180,00";"180,00";"180,00";"180,00";"180,00";"380,00";"0,00";"200,00";"200,00";"200,00";"200,00";"200,00";"200,00";"200,00";"200,00";"200,00";"200,00";"200,00";"200,00";"200,00";"200,00";"200,00";"200,00";"200,00";"200,00";"200,00";"200,00";"200,00";"200,00";"400,00";"0,00";"200,00";"200,00";"200,00";"200,00";"200,00";"287,50";"200,00";"200,00";"230,00";"230,00";"230,00";"0,00";"0,00";"0,00";"9.357,50"
"Luz";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"392,53";"1.565,13";"1.808,59";"1.662,54";"1.448,68";"1.621,23";"1.639,17";"2.024,78";"2.045,98";"1.938,01";"2.215,98";"2.188,99";"2.012,15";"2.513,15";"1.980,98";"2.451,83";"1.825,17";"2.191,23";"2.249,21";"3.860,41";"1.448,48";"2.671,65";"2.914,73";"2.685,25";"3.001,55";"2.955,78";"3.036,14";"2.493,02";"2.612,37";"2.678,14";"2.768,65";"3.059,17";"2.666,50";"2.835,78";"2.694,74";"2.748,17";"2.930,70";"2.780,61";"3.451,53";"3.116,82";"3.070,52";"2.948,97";"2.770,04";"3.310,10";"3.300,64";"3.467,38";"3.461,11";"3.791,54";"6.766,04";"5.421,21";"133.493,07"
"Manutenção (Inativa)";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"160,00";"2.844,47";"1.085,10";"47,50";"801,90";"684,00";"1.670,40";"1.013,19";"918,18";"2.850,00";"625,50";"609,00";"530,00";"1.069,00";"422,00";"384,80";"694,20";"374,00";"450,00";"653,00";"2.197,00";"1.626,34";"463,80";"62,00";"940,00";"989,00";"90,00";"439,00";"1.030,40";"587,50";"1.850,00";"465,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"28.626,28"
"Manutenção Equipamentos";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"400,00";"2.332,10";"1.415,00";"365,00";"337,80";"480,00";"125,98";"1.565,71";"700,41";"0,00";"2.270,00";"3.350,00";"1.443,24";"1.389,55";"764,00";"760,00";"1.520,38";"2.930,00";"1.440,00";"300,00";"23.889,17"
"Manutenção Mobiliário e Predial";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"95,00";"533,34";"898,12";"0,00";"573,59";"449,96";"350,00";"413,50";"2.300,00";"888,54";"1.710,00";"492,90";"150,00";"248,00";"1.790,00";"1.673,10";"480,00";"0,00";"13.046,05"
"Marketing - Fundo de Propaganda";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"1.659,91";"1.803,65";"2.098,86";"2.223,68";"2.424,00";"2.359,95";"2.616,18";"2.658,19";"2.590,37";"2.739,28";"3.085,02";"3.134,77";"2.417,54";"2.569,78";"2.739,35";"3.119,28";"3.190,13";"3.362,73";"3.401,13";"3.460,66";"3.439,15";"7.672,26";"3.836,13";"68.602,00"
"Marketing - Local";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"719,93";"701,63";"496,73";"385,50";"273,05";"0,00";"778,20";"1.002,91";"1.027,12";"879,11";"879,57";"1.120,76";"1.170,11";"1.105,30";"0,00";"1.250,57";"77,64";"1.544,75";"0,00";"13.412,88"
"Marketing - Recrutamento";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"121,59";"495,00";"0,00";"0,00";"0,00";"112,77";"65,98";"2.194,50";"2.780,84";"1.332,07";"155,00";"155,97";"2.332,42";"650,00";"39,99";"0,00";"63,00";"0,00";"225,68";"136,30";"721,84";"0,00";"0,00";"0,00";"758,90";"1.239,07";"199,99";"63,80";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"13.844,71"
"Papelaria (Inativa)";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"488,90";"327,66";"0,00";"119,90";"39,78";"106,03";"24,80";"20,50";"0,00";"16,95";"260,00";"0,00";"13,38";"0,00";"0,00";"59,58";"0,00";"0,00";"0,00";"0,00";"0,00";"4,90";"0,00";"37,50";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"1.519,88"
"Patrimônio";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"279,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"100,00";"100,00";"100,00";"200,00";"0,00";"100,00";"100,00";"100,00";"800,00";"0,00";"100,00";"200,00";"2.179,00"
"Produtos aplicados no Serviço";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"881,77";"2.567,74";"3.333,11";"0,00";"1.463,50";"2.812,17";"45,28";"2.422,30";"1.331,92";"0,00";"0,00";"1.450,09";"3.360,47";"747,00";"4.618,91";"2.495,74";"2.035,97";"206,77";"2.120,87";"31.893,61"
"Reembolso Cliente - Ressarcimento de despesas";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"628,80";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"45,00";"0,00";"90,00";"0,00";"0,00";"0,00";"0,00";"763,80"
"Royalties - bLOw Franquias";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"3.733,79";"4.128,76";"4.737,26";"5.086,84";"5.417,60";"5.473,90";"6.158,83";"5.639,66";"5.956,90";"6.190,27";"7.264,05";"7.523,45";"5.732,11";"6.027,47";"6.224,45";"7.216,28";"7.536,30";"8.070,54";"7.692,71";"8.115,58";"8.063,95";"17.633,44";"8.816,72";"158.440,86"
"Tarifas Bancárias";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"305,81";"30,11";"45,39";"15,46";"101,34";"180,83";"368,31";"162,98";"166,84";"80,02";"173,55";"0,00";"145,63";"181,92";"284,58";"218,00";"218,00";"79,50";"256,50";"323,18";"327,78";"261,34";"395,62";"332,90";"320,40";"315,50";"415,12";"400,40";"447,94";"400,56";"348,39";"293,74";"911,53";"282,71";"904,45";"445,21";"206,88";"631,40";"195,96";"273,96";"262,34";"270,61";"515,15";"348,79";"256,50";"258,11";"256,50";"267,38";"200,00";"14.085,12"
